CLIENT,COMPANYCODE,FISCALYEAR,ACCOUNTINGDOCUMENT,ACCOUNTINGDOCUMENTITEM,ACCOUNTINGDOCUMENTTYPE,POSTINGDATE,DOCUMENTREFERENCEID,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BILLINGDOCUMENT,CLEARINGDOCFISCALYEAR,CLEARINGACCOUNTINGDOCUMENT,CLEARINGDATE,COMPANYCODECURRENCY,TRANSACTIONCURRENCY,AMOUNTINCOMPANYCODECURRENCY,AMOUNTINTRANSACTIONCURRENCY,TAXAMOUNTINCOCODECRCY,TAXAMOUNT,CASHDISCOUNTAMTINCOCODECRCY,CASHDISCOUNTAMOUNT,DEBITCREDITCODE,DOCUMENTITEMTEXT,FINANCIALACCOUNTTYPE,INVOICEREFERENCE,INVOICEREFERENCEFISCALYEAR,INVOICEITEMREFERENCE,FOLLOWONDOCUMENTTYPE,DEBTOR,ORGANIZATIONBPNAME1,ORGANIZATIONBPNAME2,ORGANIZATIONBPNAME3,ORGANIZATIONBPNAME4,CITYNAME,COUNTRY,PARTNERCOMPANY
"910","F001","2016","1100084397","001","DR","20161227","","","","","2017","0100026381","20170130","EUR","EUR","70.00","70.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084399","001","DR","20161117","","","","","2017","0100026383","20170130","EUR","EUR","19.00","19.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084400","001","DR","20161127","","","","","2017","0100026385","20170130","EUR","EUR","47.00","47.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084401","001","DR","20161231","","","","","2017","0100026387","20170130","EUR","EUR","14.00","14.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084402","001","DR","20161225","","","","","2017","0100026389","20170130","EUR","EUR","59.00","59.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084403","001","DR","20161126","","","","","2017","0100026391","20170130","EUR","EUR","19.00","19.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084404","001","DR","20161105","","","","","2017","0100026393","20170130","EUR","EUR","40.00","40.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084405","001","DR","20161109","","","","","2017","0100026395","20170130","EUR","EUR","37.00","37.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084406","001","DR","20161202","","","","","2017","0100026397","20170130","EUR","EUR","25.00","25.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084407","001","DR","20161130","","","","","2017","0100026399","20170130","EUR","EUR","15.00","15.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084408","001","DR","20161121","","","","","2017","0100026401","20170130","EUR","EUR","17.00","17.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084409","001","DR","20161222","","","","","2017","0100026403","20170130","EUR","EUR","64.00","64.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084411","001","DR","20161105","","","","","2017","0100026405","20170130","EUR","EUR","26.00","26.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084412","001","DR","20161222","","","","","2017","0100026407","20170130","EUR","EUR","76.00","76.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084413","001","DR","20161212","","","","","2017","0100026409","20170130","EUR","EUR","62.00","62.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084420","001","DR","20161208","","","","","2017","0100026411","20170130","EUR","EUR","92.00","92.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084421","001","DR","20161129","","","","","2017","0100026413","20170130","EUR","EUR","32.00","32.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084422","001","DR","20161122","","","","","2017","0100026415","20170130","EUR","EUR","78.00","78.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084423","001","DR","20161116","","","","","2017","0100026417","20170130","EUR","EUR","33.00","33.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084424","001","DR","20161126","","","","","2017","0100026419","20170130","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084425","001","DR","20161111","","","","","2017","0100026421","20170130","EUR","EUR","24.00","24.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084426","001","DR","20161204","","","","","2017","0100026423","20170130","EUR","EUR","11.00","11.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084427","001","DR","20161220","","","","","2017","0100026425","20170130","EUR","EUR","13.00","13.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084428","001","DR","20161207","","","","","2017","0100026427","20170130","EUR","EUR","20.00","20.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084429","001","DR","20161206","","","","","2017","0100026429","20170130","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084431","001","DR","20161203","","","","","2017","0100026431","20170130","EUR","EUR","35.00","35.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084432","001","DR","20161108","","","","","2017","0100026433","20170130","EUR","EUR","85.00","85.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084433","001","DR","20161219","","","","","2017","0100026435","20170130","EUR","EUR","12.00","12.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084434","001","DR","20161223","","","","","2017","0100026437","20170130","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084435","001","DR","20161109","","","","","2017","0100026439","20170130","EUR","EUR","51.00","51.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084436","001","DR","20161116","","","","","2017","0100026441","20170130","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084437","001","DR","20161124","","","","","2017","0100026443","20170130","EUR","EUR","34.00","34.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084438","001","DR","20161129","","","","","2017","0100026445","20170130","EUR","EUR","55.00","55.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084439","001","DR","20161109","","","","","2017","0100026447","20170130","EUR","EUR","39.00","39.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084440","001","DR","20161101","","","","","2017","0100026449","20170130","EUR","EUR","50.00","50.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084441","001","DR","20161119","","","","","2017","0100026451","20170130","EUR","EUR","98.00","98.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084442","001","DR","20161104","","","","","2017","0100026453","20170130","EUR","EUR","90.00","90.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084444","001","DR","20161219","","","","","2017","0100026455","20170130","EUR","EUR","60.00","60.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084445","001","DR","20161107","","","","","2017","0100026457","20170130","EUR","EUR","91.00","91.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084446","001","DR","20161225","","","","","2017","0100026459","20170130","EUR","EUR","57.00","57.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084447","001","DR","20161218","","","","","2017","0100026461","20170130","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084448","001","DR","20161129","","","","","2017","0100026463","20170130","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084449","001","DR","20161203","","","","","2017","0100026465","20170130","EUR","EUR","21.00","21.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084450","001","DR","20161110","","","","","2017","0100026467","20170130","EUR","EUR","58.00","58.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084451","001","DR","20161106","","","","","2017","0100026469","20170130","EUR","EUR","64.00","64.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084452","001","DR","20161124","","","","","2017","0100026471","20170130","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084453","001","DR","20161214","","","","","2017","0100026473","20170130","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084454","001","DR","20161211","","","","","2017","0100026475","20170130","EUR","EUR","65.00","65.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084456","001","DR","20161229","","","","","2017","0100026477","20170130","EUR","EUR","19.00","19.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084457","001","DR","20161129","","","","","2017","0100026479","20170130","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084459","001","DR","20161205","","","","","2017","0100026481","20170130","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084460","001","DR","20161120","","","","","2017","0100026483","20170130","EUR","EUR","66.00","66.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084461","001","DR","20161123","","","","","2017","0100026485","20170130","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084462","001","DR","20161104","","","","","2017","0100026487","20170130","EUR","EUR","60.00","60.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084463","001","DR","20161227","","","","","2017","0100026489","20170130","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084464","001","DR","20161102","","","","","2017","0100026491","20170130","EUR","EUR","53.00","53.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084465","001","DR","20161208","","","","","2017","0100026493","20170130","EUR","EUR","33.00","33.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084466","001","DR","20161230","","","","","2017","0100026495","20170130","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084467","001","DR","20161205","","","","","2017","0100026497","20170130","EUR","EUR","92.00","92.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084468","001","DR","20161118","","","","","2017","0100026499","20170130","EUR","EUR","26.00","26.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084469","001","DR","20161221","","","","","2017","0100026501","20170130","EUR","EUR","20.00","20.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084470","001","DR","20161204","","","","","2017","0100026503","20170130","EUR","EUR","69.00","69.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084471","001","DR","20161129","","","","","2017","0100026505","20170130","EUR","EUR","91.00","91.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084472","001","DR","20161109","","","","","2017","0100026507","20170130","EUR","EUR","31.00","31.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084473","001","DR","20161106","","","","","2017","0100026509","20170130","EUR","EUR","66.00","66.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084474","001","DR","20161122","","","","","2017","0100026511","20170130","EUR","EUR","65.00","65.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084475","001","DR","20161119","","","","","2017","0100026513","20170130","EUR","EUR","16.00","16.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084476","001","DR","20161206","","","","","2017","0100026515","20170130","EUR","EUR","67.00","67.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084477","001","DR","20161103","","","","","2017","0100026517","20170130","EUR","EUR","70.00","70.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084478","001","DR","20161215","","","","","2017","0100026519","20170130","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084479","001","DR","20161222","","","","","2017","0100026521","20170130","EUR","EUR","58.00","58.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084480","001","DR","20161211","","","","","2017","0100026523","20170130","EUR","EUR","98.00","98.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084481","001","DR","20161101","","","","","2017","0100026525","20170130","EUR","EUR","31.00","31.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084482","001","DR","20161120","","","","","2017","0100026527","20170130","EUR","EUR","76.00","76.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084483","001","DR","20161109","","","","","2017","0100026529","20170130","EUR","EUR","18.00","18.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084485","001","DR","20161104","","","","","2017","0100026531","20170130","EUR","EUR","23.00","23.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084487","001","DR","20161212","","","","","2017","0100026533","20170130","EUR","EUR","21.00","21.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084489","001","DR","20161105","","","","","2017","0100026535","20170130","EUR","EUR","89.00","89.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084490","001","DR","20161203","","","","","2017","0100026537","20170130","EUR","EUR","54.00","54.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084491","001","DR","20161121","","","","","2017","0100026539","20170130","EUR","EUR","78.00","78.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084493","001","DR","20161205","","","","","2017","0100026541","20170130","EUR","EUR","43.00","43.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084494","001","DR","20161112","","","","","2017","0100026543","20170130","EUR","EUR","52.00","52.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084495","001","DR","20161223","","","","","2017","0100026545","20170130","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084496","001","DR","20161102","","","","","2017","0100026547","20170130","EUR","EUR","27.00","27.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084497","001","DR","20161229","","","","","2017","0100026549","20170130","EUR","EUR","76.00","76.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084499","001","DR","20161104","","","","","2017","0100026551","20170130","EUR","EUR","25.00","25.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084500","001","DR","20161217","","","","","2017","0100026553","20170130","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084501","001","DR","20161223","","","","","2017","0100026555","20170130","EUR","EUR","12.00","12.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084502","001","DR","20161226","","","","","2017","0100026557","20170130","EUR","EUR","90.00","90.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084503","001","DR","20161218","","","","","2017","0100026559","20170130","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084504","001","DR","20161211","","","","","2017","0100026561","20170130","EUR","EUR","45.00","45.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084505","001","DR","20161112","","","","","2017","0100026563","20170130","EUR","EUR","80.00","80.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084506","001","DR","20161202","","","","","2017","0100026565","20170130","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084509","001","DR","20161222","","","","","2017","0100026567","20170130","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084510","001","DR","20161218","","","","","2017","0100026569","20170130","EUR","EUR","47.00","47.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084511","001","DR","20161203","","","","","2017","0100026571","20170130","EUR","EUR","48.00","48.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084512","001","DR","20161228","","","","","2017","0100026573","20170130","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084513","001","DR","20161223","","","","","2017","0100026575","20170130","EUR","EUR","99.00","99.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084515","001","DR","20161224","","","","","2017","0100026577","20170130","EUR","EUR","17.00","17.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084517","001","DR","20161224","","","","","2017","0100026579","20170130","EUR","EUR","75.00","75.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084518","001","DR","20161115","","","","","2017","0100026581","20170130","EUR","EUR","44.00","44.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084519","001","DR","20161113","","","","","2017","0100026583","20170130","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084520","001","DR","20161210","","","","","2017","0100026585","20170130","EUR","EUR","93.00","93.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084521","001","DR","20161107","","","","","2017","0100026587","20170130","EUR","EUR","75.00","75.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084522","001","DR","20161207","","","","","2017","0100026589","20170130","EUR","EUR","60.00","60.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084523","001","DR","20161118","","","","","2017","0100026591","20170130","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084524","001","DR","20161112","","","","","2017","0100026593","20170130","EUR","EUR","23.00","23.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084525","001","DR","20161117","","","","","2017","0100026595","20170130","EUR","EUR","93.00","93.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084526","001","DR","20161129","","","","","2017","0100026597","20170130","EUR","EUR","91.00","91.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084527","001","DR","20161110","","","","","2017","0100026599","20170130","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084528","001","DR","20161219","","","","","2017","0100026601","20170130","EUR","EUR","47.00","47.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084529","001","DR","20161213","","","","","2017","0100026603","20170130","EUR","EUR","43.00","43.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100084530","001","DR","20161101","","","","","2017","0100026605","20170130","EUR","EUR","43.00","43.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084531","001","DR","20161231","","","","","2017","0100026607","20170130","EUR","EUR","70.00","70.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084532","001","DR","20161110","","","","","2017","0100026609","20170130","EUR","EUR","88.00","88.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084533","001","DR","20161121","","","","","2017","0100026611","20170130","EUR","EUR","51.00","51.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100084534","001","DR","20161224","","","","","2017","0100026613","20170130","EUR","EUR","40.00","40.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100084535","001","DR","20161219","","","","","2017","0100026615","20170130","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
